date,lat,lon,fishing_hours
2022-01-01,6.1,102.9,19.570883333333335
2022-01-01,6.1,103.0,0.0
2022-01-01,6.1,103.1,0.5372222222222223
2022-01-01,6.1,103.5,2.7881722222222223
2022-01-01,6.1,103.6,25.97694444444444
2022-01-01,6.1,103.9,0.25245
2022-01-01,6.1,104.0,0.7896055555555554
2022-01-01,6.1,105.8,1.0072222222222222
2022-01-01,6.1,107.4,3.917811111111111
2022-01-01,6.1,107.5,6.352458333333333
2022-01-01,6.1,107.6,8.966755555555554
2022-01-01,6.1,107.7,7.850313888888889
2022-01-01,6.2,99.0,326.16402222222223
2022-01-01,6.2,99.1,512.5602611111111
2022-01-01,6.2,99.2,602.245011111111
2022-01-01,6.2,99.3,616.2114166666668
2022-01-01,6.2,99.4,960.2946749999999
2022-01-01,6.2,99.5,375.8477166666667
2022-01-01,6.2,99.6,120.27480277777778
2022-01-01,6.2,99.7,8.707777777777778
2022-01-01,6.2,99.8,3.083888888888889
2022-01-01,6.2,99.9,825.60985
2022-01-01,6.2,100.0,6017.466111111111
2022-01-01,6.2,100.1,4755.166111111111
2022-01-01,6.2,100.2,129.4713888888889
2022-01-01,6.2,102.6,0.13583333333333333
2022-01-01,6.2,102.7,10.773936111111112
2022-01-01,6.2,102.8,1.2779277777777778
2022-01-01,6.2,103.7,24.244722222222222
2022-01-01,6.2,105.8,1.8512138888888887
2022-01-01,6.2,105.9,20.563213888888885
2022-01-01,6.2,106.0,3.379722222222222
2022-01-01,6.2,107.4,29.928675
2022-01-01,6.2,107.5,17.538069444444442
2022-01-01,6.2,107.6,1.0447861111111112
2022-01-01,6.2,108.0,0.5079638888888889
2022-01-01,6.3,99.0,36.39910555555556
2022-01-01,6.3,99.1,157.45399444444442
2022-01-01,6.3,99.2,108.79632777777778
2022-01-01,6.3,99.3,377.82574722222216
2022-01-01,6.3,99.4,876.1399972222223
2022-01-01,6.3,99.5,156.20638055555554
2022-01-01,6.3,99.6,69.69416666666667
2022-01-01,6.3,99.9,7.666111111111111
2022-01-01,6.3,100.0,88.35638888888889
2022-01-01,6.3,100.1,45.92694444444445
2022-01-01,6.3,102.5,1.065575
2022-01-01,6.3,105.5,3.072911111111111
2022-01-01,6.3,105.6,2.5081305555555553
2022-01-01,6.3,105.8,7.9094444444444445
2022-01-01,6.3,105.9,9.81141388888889
2022-01-01,6.3,106.0,28.472938888888894
2022-01-01,6.3,106.1,52.39165
2022-01-01,6.3,106.2,76.74897222222222
2022-01-01,6.3,106.3,84.64194444444445
2022-01-01,6.3,106.4,30.98186388888889
2022-01-01,6.3,106.5,3.1899611111111112
2022-01-01,6.3,106.6,15.00223611111111
2022-01-01,6.3,107.3,4.958538888888889
2022-01-01,6.3,107.4,0.8945472222222222
2022-01-01,6.3,107.5,5.0061
2022-01-01,6.3,107.6,6.87318611111111
2022-01-01,6.3,108.1,18.953488888888888
2022-01-01,6.4,99.0,3.9380555555555556
2022-01-01,6.4,99.1,5.144166666666666
2022-01-01,6.4,99.2,196.77585833333333
2022-01-01,6.4,99.3,678.0722722222223
2022-01-01,6.4,99.4,1375.6284555555555
2022-01-01,6.4,99.5,765.0656666666665
2022-01-01,6.4,99.6,4.607222222222223
2022-01-01,6.4,99.8,2.999722222222222
2022-01-01,6.4,100.0,8.022222222222222
2022-01-01,6.4,100.1,21.720555555555556
2022-01-01,6.4,102.5,4.360672222222222
2022-01-01,6.4,103.1,1.0074999999999998
2022-01-01,6.4,103.2,4.751547222222222
2022-01-01,6.4,103.5,2.2822222222222224
2022-01-01,6.4,105.3,0.9697333333333333
2022-01-01,6.4,105.4,3.900236111111111
2022-01-01,6.4,105.5,13.935344444444445
2022-01-01,6.4,105.6,6.426769444444444
2022-01-01,6.4,105.8,15.85423888888889
2022-01-01,6.4,105.9,26.108725
2022-01-01,6.4,106.0,33.54655833333334
2022-01-01,6.4,106.1,36.25352222222222
2022-01-01,6.4,106.2,66.29693611111111
2022-01-01,6.4,106.3,180.2279333333333
2022-01-01,6.4,106.4,187.95463888888892
2022-01-01,6.4,106.5,305.86153611111115
2022-01-01,6.4,106.6,279.2630083333333
2022-01-01,6.4,106.7,95.57045277777779
2022-01-01,6.4,106.8,38.87262777777778
2022-01-01,6.4,106.9,1.5453777777777777
2022-01-01,6.4,107.1,5.279847222222222
2022-01-01,6.4,107.6,4.487161111111111
2022-01-01,6.4,108.0,20.593275
2022-01-01,6.4,108.1,8.317355555555556
2022-01-01,6.5,99.1,35.463055555555556
2022-01-01,6.5,99.2,62.808175000000006
2022-01-01,6.5,99.3,55.54777500000001
2022-01-01,6.5,99.4,1506.9465555555555
2022-01-01,6.5,99.5,3636.192819444445
2022-01-01,6.5,99.6,1444.2088777777776
2022-01-01,6.5,99.7,116.75764999999998
2022-01-01,6.5,99.8,357.6641083333334
2022-01-01,6.5,99.9,403.359336111111
2022-01-01,6.5,100.0,43.942566666666664
2022-01-01,6.5,102.5,1.3035388888888888
2022-01-01,6.5,105.6,22.783497222222223
2022-01-01,6.5,105.7,5.070791666666666
2022-01-01,6.5,105.8,51.52515833333333
2022-01-01,6.5,105.9,39.54019166666667
2022-01-01,6.5,106.0,40.390616666666666
2022-01-01,6.5,106.1,51.808238888888894
2022-01-01,6.5,106.2,110.85258611111111
2022-01-01,6.5,106.3,436.5191666666667
2022-01-01,6.5,106.4,391.2322194444444
2022-01-01,6.5,106.5,341.32032777777783
2022-01-01,6.5,106.6,352.93309444444446
2022-01-01,6.5,106.7,501.49203611111113
2022-01-01,6.5,106.8,346.75608055555557
2022-01-01,6.5,106.9,235.90693055555553
2022-01-01,6.5,107.0,182.96628055555556
2022-01-01,6.5,107.1,176.29924444444444
2022-01-01,6.5,107.2,129.88595277777782
2022-01-01,6.5,107.3,128.789625
2022-01-01,6.5,107.4,160.20563333333334
2022-01-01,6.5,107.5,4.1803138888888896
2022-01-01,6.5,108.0,10.677527777777778
2022-01-01,6.5,110.9,0.5031222222222222
2022-01-01,6.6,99.1,10.051552777777777
2022-01-01,6.6,99.2,141.8339944444444
2022-01-01,6.6,99.3,285.04297777777776
2022-01-01,6.6,99.4,506.1531722222223
2022-01-01,6.6,99.5,1919.1665666666663
2022-01-01,6.6,99.6,1306.3956472222221
2022-01-01,6.6,99.7,1.5816666666666666
2022-01-01,6.6,99.8,92.15671666666667
2022-01-01,6.6,99.9,32.50817222222222
2022-01-01,6.6,100.0,0.03722222222222222
2022-01-01,6.6,102.6,3.3746416666666668
2022-01-01,6.6,102.7,1.8789166666666666
2022-01-01,6.6,103.4,15.544161111111112
2022-01-01,6.6,103.6,4.06665
2022-01-01,6.6,103.9,0.5249611111111111
2022-01-01,6.6,104.0,2.0911055555555556
2022-01-01,6.6,104.9,0.2998222222222222
2022-01-01,6.6,105.0,0.7592416666666667
2022-01-01,6.6,105.5,2.0791666666666666
2022-01-01,6.6,105.6,12.71781111111111
2022-01-01,6.6,105.7,20.78666666666667
2022-01-01,6.6,105.8,12.798511111111113
2022-01-01,6.6,105.9,34.757486111111106
2022-01-01,6.6,106.0,19.769458333333333
2022-01-01,6.6,106.1,75.03644722222222
2022-01-01,6.6,106.2,72.4444861111111
2022-01-01,6.6,106.3,339.228525
2022-01-01,6.6,106.4,399.79397777777757
2022-01-01,6.6,106.5,531.0871583333334
2022-01-01,6.6,106.6,287.2331361111111
2022-01-01,6.6,106.7,596.9389472222222
2022-01-01,6.6,106.8,549.9233694444446
2022-01-01,6.6,106.9,588.2266444444443
2022-01-01,6.6,107.0,833.3088972222222
2022-01-01,6.6,107.1,913.0896305555558
2022-01-01,6.6,107.2,588.2039638888889
2022-01-01,6.6,107.3,455.5820472222223
2022-01-01,6.6,107.4,601.6063138888888
2022-01-01,6.6,107.5,241.4152472222222
2022-01-01,6.6,107.6,52.62105833333334
2022-01-01,6.6,107.7,61.17608888888889
2022-01-01,6.6,107.8,36.077675
2022-01-01,6.6,107.9,9.988347222222224
2022-01-01,6.6,108.0,2.0216083333333335
2022-01-01,6.6,108.1,1.5036194444444444
2022-01-01,6.6,110.9,1.094377777777778
2022-01-01,6.7,99.2,6.642222222222222
2022-01-01,6.7,99.3,156.4426722222222
2022-01-01,6.7,99.4,498.0752805555556
2022-01-01,6.7,99.5,871.3908722222221
2022-01-01,6.7,99.6,519.049013888889
2022-01-01,6.7,99.7,66.65382777777779
2022-01-01,6.7,103.4,0.2581027777777778
2022-01-01,6.7,103.5,17.071125000000002
2022-01-01,6.7,103.6,4.7003361111111115
2022-01-01,6.7,104.8,1.9573694444444443
2022-01-01,6.7,104.9,1.290311111111111
2022-01-01,6.7,105.0,1.5223361111111111
2022-01-01,6.7,105.1,23.23638055555556
2022-01-01,6.7,105.5,2.643427777777778
2022-01-01,6.7,105.6,20.59841111111111
2022-01-01,6.7,105.7,10.771944444444443
2022-01-01,6.7,105.8,36.53611111111111
2022-01-01,6.7,105.9,57.93734722222223
2022-01-01,6.7,106.0,39.446727777777774
2022-01-01,6.7,106.1,46.70800277777777
2022-01-01,6.7,106.2,113.16534444444444
2022-01-01,6.7,106.3,221.5307722222222
2022-01-01,6.7,106.4,195.53118333333336
2022-01-01,6.7,106.5,331.18354166666654
2022-01-01,6.7,106.6,377.8113666666667
2022-01-01,6.7,106.7,340.60035000000005
2022-01-01,6.7,106.8,389.4323277777778
2022-01-01,6.7,106.9,714.3351888888885
2022-01-01,6.7,107.0,792.2923805555556
2022-01-01,6.7,107.1,856.4240555555557
2022-01-01,6.7,107.2,908.1351333333333
2022-01-01,6.7,107.3,611.5424333333333
2022-01-01,6.7,107.4,731.615563888889
2022-01-01,6.7,107.5,388.31181388888893
2022-01-01,6.7,107.6,82.34334166666667
2022-01-01,6.7,107.7,83.04931944444445
2022-01-01,6.7,107.8,55.897755555555555
2022-01-01,6.7,107.9,24.193841666666668
2022-01-01,6.7,108.0,232.9259277777778
2022-01-01,6.7,108.1,308.60356666666667
2022-01-01,6.7,108.2,370.0441638888889
2022-01-01,6.7,108.3,444.5982555555555
2022-01-01,6.7,108.4,268.2538916666667
2022-01-01,6.7,108.5,116.71775555555556
2022-01-01,6.7,108.6,43.68110833333334
2022-01-01,6.7,108.7,19.873994444444445
2022-01-01,6.8,99.2,9.138169444444445
2022-01-01,6.8,99.3,105.00895000000001
2022-01-01,6.8,99.4,571.7802694444445
2022-01-01,6.8,99.5,782.6419194444445
2022-01-01,6.8,99.6,1112.5440944444445
2022-01-01,6.8,99.7,436.2748
2022-01-01,6.8,103.6,2.3210583333333332
2022-01-01,6.8,103.7,1.405361111111111
2022-01-01,6.8,104.8,1.2843166666666666
2022-01-01,6.8,104.9,0.5086138888888889
2022-01-01,6.8,105.0,1.040827777777778
2022-01-01,6.8,105.1,1.0583972222222222
2022-01-01,6.8,105.4,2.586666666666667
2022-01-01,6.8,105.6,6.228611111111111
2022-01-01,6.8,105.7,16.824166666666663
2022-01-01,6.8,105.8,0.8961111111111111
2022-01-01,6.8,105.9,27.484166666666667
2022-01-01,6.8,106.0,44.58483888888889
2022-01-01,6.8,106.1,53.11135555555556
2022-01-01,6.8,106.2,219.05901944444446
2022-01-01,6.8,106.3,149.32066666666668
2022-01-01,6.8,106.4,392.3728666666666
2022-01-01,6.8,106.5,240.67893055555555
2022-01-01,6.8,106.6,336.5640555555555
2022-01-01,6.8,106.7,319.1307694444444
2022-01-01,6.8,106.8,289.93275833333337
2022-01-01,6.8,106.9,542.1199194444445
2022-01-01,6.8,107.0,658.9540305555554
2022-01-01,6.8,107.1,554.1176722222224
2022-01-01,6.8,107.2,658.9233833333334
2022-01-01,6.8,107.3,776.7902166666663
2022-01-01,6.8,107.4,309.7591638888889
2022-01-01,6.8,107.5,379.9994333333333
2022-01-01,6.8,107.6,163.3624472222222
2022-01-01,6.8,107.7,209.14410555555554
2022-01-01,6.8,107.8,229.68864722222222
2022-01-01,6.8,107.9,206.33028888888887
2022-01-01,6.8,108.0,570.2079749999999
2022-01-01,6.8,108.1,755.9475249999998
2022-01-01,6.8,108.2,1032.9645805555554
2022-01-01,6.8,108.3,1351.5349222222223
2022-01-01,6.8,108.4,1213.4961916666668
2022-01-01,6.8,108.5,1212.3528
2022-01-01,6.8,108.6,928.949013888889
2022-01-01,6.8,108.7,475.24265833333334
2022-01-01,6.8,108.8,236.55311111111106
2022-01-01,6.8,108.9,515.181
2022-01-01,6.8,109.0,156.64642777777777
2022-01-01,6.9,99.1,18.59188333333333
2022-01-01,6.9,99.3,91.42401388888888
2022-01-01,6.9,99.4,418.0639250000001
2022-01-01,6.9,99.5,253.1075111111112
2022-01-01,6.9,103.6,3.6336416666666667
2022-01-01,6.9,104.7,0.40029166666666666
2022-01-01,6.9,104.8,2.1080722222222223
2022-01-01,6.9,104.9,2.6925944444444445
2022-01-01,6.9,105.2,25.58936111111111
2022-01-01,6.9,105.3,1.5745472222222223
2022-01-01,6.9,105.6,0.0
2022-01-01,6.9,105.8,1.077777777777778
2022-01-01,6.9,105.9,12.474897222222225
2022-01-01,6.9,106.0,37.80141944444445
2022-01-01,6.9,106.1,101.50540555555554
2022-01-01,6.9,106.2,151.50692222222224
2022-01-01,6.9,106.3,239.53191666666658
2022-01-01,6.9,106.4,151.3469111111111
2022-01-01,6.9,106.5,151.7919916666667
2022-01-01,6.9,106.6,161.86477777777782
2022-01-01,6.9,106.7,222.1890972222222
2022-01-01,6.9,106.8,307.441388888889
2022-01-01,6.9,106.9,374.3480944444445
2022-01-01,6.9,107.0,592.3287833333333
2022-01-01,6.9,107.1,475.3666999999999
2022-01-01,6.9,107.2,698.4558555555554
2022-01-01,6.9,107.3,543.2404916666667
2022-01-01,6.9,107.4,665.9733722222221
2022-01-01,6.9,107.5,411.2606166666667
2022-01-01,6.9,107.6,691.873738888889
2022-01-01,6.9,107.7,1038.7886083333335
2022-01-01,6.9,107.8,781.2983694444446
2022-01-01,6.9,107.9,907.2229638888887
2022-01-01,6.9,108.0,932.509675
2022-01-01,6.9,108.1,706.7079777777776
2022-01-01,6.9,108.2,665.452213888889
2022-01-01,6.9,108.3,1037.1301166666667
2022-01-01,6.9,108.4,1106.348547222222
2022-01-01,6.9,108.5,945.0719555555555
2022-01-01,6.9,108.6,1028.823461111111
2022-01-01,6.9,108.7,550.9030805555557
2022-01-01,6.9,108.8,389.1839305555556
2022-01-01,6.9,108.9,233.30431666666664
2022-01-01,6.9,109.0,258.31830833333333
2022-01-01,6.9,109.1,14.101366666666667
2022-01-01,7.0,99.3,13.04138888888889
2022-01-01,7.0,99.4,99.15686944444442
2022-01-01,7.0,99.5,6.978938888888889
2022-01-01,7.0,103.6,2.890508333333333
2022-01-01,7.0,104.6,2.005
2022-01-01,7.0,104.9,2.023625
2022-01-01,7.0,105.2,2.1008805555555554
2022-01-01,7.0,105.3,2.3405555555555555
2022-01-01,7.0,105.6,0.8002166666666667
2022-01-01,7.0,105.7,1.0108333333333335
2022-01-01,7.0,105.8,0.37027777777777776
2022-01-01,7.0,105.9,22.689722222222223
2022-01-01,7.0,106.0,66.049
2022-01-01,7.0,106.1,45.524211111111114
2022-01-01,7.0,106.2,73.85211944444445
2022-01-01,7.0,106.3,131.6922944444444
2022-01-01,7.0,106.4,253.74364444444444
2022-01-01,7.0,106.5,122.74933055555557
2022-01-01,7.0,106.6,133.21971944444442
2022-01-01,7.0,106.7,96.59166944444445
2022-01-01,7.0,106.8,170.70383333333336
2022-01-01,7.0,106.9,134.4219888888889
2022-01-01,7.0,107.0,344.2339611111111
2022-01-01,7.0,107.1,465.15950833333335
2022-01-01,7.0,107.2,445.8601972222222
2022-01-01,7.0,107.3,425.6019555555555
2022-01-01,7.0,107.4,626.8617527777778
2022-01-01,7.0,107.5,551.5498055555556
2022-01-01,7.0,107.6,750.5289638888888
2022-01-01,7.0,107.7,703.6150055555557
2022-01-01,7.0,107.8,862.1711444444444
2022-01-01,7.0,107.9,1043.3943250000002
2022-01-01,7.0,108.0,995.6732194444444
2022-01-01,7.0,108.1,975.8999583333335
2022-01-01,7.0,108.2,695.443863888889
2022-01-01,7.0,108.3,740.2115249999999
2022-01-01,7.0,108.4,921.772555555556
2022-01-01,7.0,108.5,1300.1316333333334
2022-01-01,7.0,108.6,627.0300333333334
2022-01-01,7.0,108.7,472.34461111111096
2022-01-01,7.0,108.8,262.5627138888889
2022-01-01,7.0,108.9,369.9153527777778
2022-01-01,7.0,109.0,212.52333333333337
2022-01-01,7.0,109.1,5.75033611111111
2022-01-01,7.1,99.4,10.14
2022-01-01,7.1,101.8,0.5500777777777778
2022-01-01,7.1,101.9,2.012722222222222
2022-01-01,7.1,103.5,0.7749999999999999
2022-01-01,7.1,104.1,0.7949999999999999
2022-01-01,7.1,104.2,2.0629194444444447
2022-01-01,7.1,104.3,2.0327083333333333
2022-01-01,7.1,104.8,0.0
2022-01-01,7.1,105.0,1.1380555555555556
2022-01-01,7.1,105.4,6.695252777777777
2022-01-01,7.1,105.5,1.5079666666666667
2022-01-01,7.1,105.9,5.918713888888888
2022-01-01,7.1,106.0,42.454525000000004
2022-01-01,7.1,106.1,35.29611111111111
2022-01-01,7.1,106.2,72.95350833333335
2022-01-01,7.1,106.3,198.17111111111112
2022-01-01,7.1,106.4,93.6726361111111
2022-01-01,7.1,106.5,77.46888611111112
2022-01-01,7.1,106.6,97.24984999999998
2022-01-01,7.1,106.7,113.00806944444443
2022-01-01,7.1,106.8,173.18831666666665
2022-01-01,7.1,106.9,242.01386111111103
2022-01-01,7.1,107.0,275.5321638888889
2022-01-01,7.1,107.1,529.3163333333334
2022-01-01,7.1,107.2,352.5783111111111
2022-01-01,7.1,107.3,664.1619027777776
2022-01-01,7.1,107.4,455.9084277777777
2022-01-01,7.1,107.5,665.3610694444444
2022-01-01,7.1,107.6,98.6801138888889
2022-01-01,7.1,107.7,984.0667805555554
2022-01-01,7.1,107.8,1320.1094638888885
2022-01-01,7.1,107.9,1265.5683861111108
2022-01-01,7.1,108.0,1363.9219666666668
2022-01-01,7.1,108.1,949.817361111111
2022-01-01,7.1,108.2,692.0905527777778
2022-01-01,7.1,108.3,1173.3202333333334
2022-01-01,7.1,108.4,1410.4823388888888
2022-01-01,7.1,108.5,898.5118083333331
2022-01-01,7.1,108.6,706.462211111111
2022-01-01,7.1,108.7,532.2590277777778
2022-01-01,7.1,108.8,457.5943916666667
2022-01-01,7.1,108.9,443.3680472222223
2022-01-01,7.1,109.0,147.3736888888889
2022-01-01,7.1,109.1,70.73920000000001
2022-01-01,7.1,109.2,20.196797222222223
2022-01-01,7.2,99.3,9.203888888888889
2022-01-01,7.2,99.4,3.7333305555555554
2022-01-01,7.2,100.6,4.264008888888889
2022-01-01,7.2,100.7,0.3363888888888889
2022-01-01,7.2,100.8,0.38861111111111113
2022-01-01,7.2,101.5,15.272158333333334
2022-01-01,7.2,101.8,1.3207027777777778
2022-01-01,7.2,102.0,6.382561111111111
2022-01-01,7.2,102.1,4.195813888888889
2022-01-01,7.2,102.2,9.516127777777777
2022-01-01,7.2,102.3,6.030277777777778
2022-01-01,7.2,102.4,2.771666666666667
2022-01-01,7.2,102.5,0.2580861111111111
2022-01-01,7.2,102.6,15.005975
2022-01-01,7.2,104.0,3.3144444444444447
2022-01-01,7.2,104.1,6.4285250000000005
2022-01-01,7.2,104.2,0.5303888888888889
2022-01-01,7.2,104.8,2.066513888888889
2022-01-01,7.2,105.0,2.045
2022-01-01,7.2,105.3,1.7108777777777777
2022-01-01,7.2,105.4,1.2852777777777777
2022-01-01,7.2,105.5,0.5297222222222222
2022-01-01,7.2,105.9,10.648888888888889
2022-01-01,7.2,106.0,36.845555555555556
2022-01-01,7.2,106.1,11.335555555555556
2022-01-01,7.2,106.2,106.48454722222219
2022-01-01,7.2,106.3,113.59140555555558
2022-01-01,7.2,106.4,55.88636666666665
2022-01-01,7.2,106.5,29.124566666666666
2022-01-01,7.2,106.6,77.80265555555555
2022-01-01,7.2,106.7,28.974194444444443
2022-01-01,7.2,106.8,316.6071694444445
2022-01-01,7.2,106.9,196.97609722222222
2022-01-01,7.2,107.0,180.99601944444444
2022-01-01,7.2,107.1,616.0186722222221
2022-01-01,7.2,107.2,463.88016944444433
2022-01-01,7.2,107.3,571.8466305555556
2022-01-01,7.2,107.4,537.5219166666667
2022-01-01,7.2,107.5,503.9951583333334
2022-01-01,7.2,107.6,582.5868166666667
2022-01-01,7.2,107.7,1133.896061111111
2022-01-01,7.2,107.8,1160.20525
2022-01-01,7.2,107.9,1456.961061111111
2022-01-01,7.2,108.0,906.153702777778
2022-01-01,7.2,108.1,960.2188805555556
2022-01-01,7.2,108.2,833.1743361111111
2022-01-01,7.2,108.3,904.6312833333333
2022-01-01,7.2,108.4,1058.7374416666664
2022-01-01,7.2,108.5,627.3949722222222
2022-01-01,7.2,108.6,525.3932055555557
2022-01-01,7.2,108.7,434.20683888888885
2022-01-01,7.2,108.8,471.2884944444444
2022-01-01,7.2,108.9,697.4214777777778
2022-01-01,7.2,109.0,302.8553388888888
2022-01-01,7.2,109.1,61.36087777777778
2022-01-01,7.2,109.2,211.6402611111111
2022-01-01,7.2,112.4,20.571494444444447
2022-01-01,7.2,112.5,5.912725
2022-01-01,7.2,112.8,2.0
2022-01-01,7.2,112.9,2.9213888888888886
2022-01-01,7.3,99.1,5.840000000000001
2022-01-01,7.3,99.2,2.048888888888889
2022-01-01,7.3,99.3,18.595555555555556
2022-01-01,7.3,99.5,1.4627777777777777
2022-01-01,7.3,100.6,26.597222222222218
2022-01-01,7.3,100.7,22.0225
2022-01-01,7.3,100.8,11.70861111111111
2022-01-01,7.3,100.9,4.8929833333333335
2022-01-01,7.3,101.0,1.7694638888888887
2022-01-01,7.3,101.2,8.368611111111111
2022-01-01,7.3,101.3,19.610680555555554
2022-01-01,7.3,101.5,0.25179722222222223
2022-01-01,7.3,101.6,2.1111861111111114
2022-01-01,7.3,102.1,21.318208333333335
2022-01-01,7.3,102.2,1.6791666666666665
2022-01-01,7.3,102.6,1.5363888888888888
2022-01-01,7.3,103.9,17.4925
2022-01-01,7.3,104.8,2.330277777777778
2022-01-01,7.3,104.9,9.688333333333333
2022-01-01,7.3,105.0,1.3
2022-01-01,7.3,105.1,22.01166666666667
2022-01-01,7.3,105.2,62.923611111111114
2022-01-01,7.3,105.4,8.174722222222222
2022-01-01,7.3,105.5,1.903611111111111
2022-01-01,7.3,105.6,0.0
2022-01-01,7.3,105.7,1.386525
2022-01-01,7.3,105.9,2.1177777777777775
2022-01-01,7.3,106.0,40.44611111111111
2022-01-01,7.3,106.1,1.288888888888889
2022-01-01,7.3,106.2,1.5008444444444442
2022-01-01,7.3,106.3,86.46220833333332
2022-01-01,7.3,106.4,33.760616666666664
2022-01-01,7.3,106.5,18.63323333333333
2022-01-01,7.3,106.6,22.05332777777778
2022-01-01,7.3,106.7,29.42675277777778
2022-01-01,7.3,106.8,63.504875
2022-01-01,7.3,106.9,180.01932222222223
2022-01-01,7.3,107.0,341.12871111111116
2022-01-01,7.3,107.1,411.1371916666667
2022-01-01,7.3,107.2,573.6963388888889
2022-01-01,7.3,107.3,634.5980888888888
2022-01-01,7.3,107.4,820.4297472222224
2022-01-01,7.3,107.5,687.132086111111
2022-01-01,7.3,107.6,690.0983722222221
2022-01-01,7.3,107.7,968.9739611111112
2022-01-01,7.3,107.8,1224.5445138888888
2022-01-01,7.3,107.9,940.4573777777775
2022-01-01,7.3,108.0,673.9535277777777
2022-01-01,7.3,108.1,481.7487222222221
2022-01-01,7.3,108.2,587.0063083333333
2022-01-01,7.3,108.3,637.4248194444444
2022-01-01,7.3,108.4,775.1132694444444
2022-01-01,7.3,108.5,644.4994944444443
2022-01-01,7.3,108.6,781.8705222222221
2022-01-01,7.3,108.7,498.2684361111112
2022-01-01,7.3,108.8,857.31205
2022-01-01,7.3,108.9,833.370138888889
2022-01-01,7.3,109.0,291.366825
2022-01-01,7.3,109.1,52.62545277777778
2022-01-01,7.3,109.2,297.32820833333324
2022-01-01,7.3,112.3,1.451938888888889
2022-01-01,7.3,112.4,1.599488888888889
2022-01-01,7.3,112.5,3.7977722222222217
2022-01-01,7.3,112.6,31.47698333333333
2022-01-01,7.3,112.7,0.7497888888888888
2022-01-01,7.3,112.8,11.324044444444445
2022-01-01,7.3,113.0,2.1994444444444445
2022-01-01,7.4,99.0,212.68555555555554
2022-01-01,7.4,99.1,134.47027777777777
2022-01-01,7.4,99.2,94.96416666666667
2022-01-01,7.4,99.5,0.0
2022-01-01,7.4,100.6,1.4129222222222222
2022-01-01,7.4,100.7,14.458838888888888
2022-01-01,7.4,100.9,7.485222222222222
2022-01-01,7.4,101.1,19.699444444444442
2022-01-01,7.4,101.4,1.0136833333333333
2022-01-01,7.4,101.6,11.733611111111111
2022-01-01,7.4,101.7,11.0325
2022-01-01,7.4,101.8,2.3159194444444444
2022-01-01,7.4,102.1,1.81165
2022-01-01,7.4,102.2,2.6482222222222225
2022-01-01,7.4,102.3,1.041111111111111
2022-01-01,7.4,103.9,12.347777777777777
2022-01-01,7.4,104.1,1.0147222222222223
2022-01-01,7.4,104.2,20.843611111111112
2022-01-01,7.4,104.5,1.56685
2022-01-01,7.4,104.6,39.00628888888889
2022-01-01,7.4,104.7,41.938375
2022-01-01,7.4,104.8,27.949975
2022-01-01,7.4,104.9,23.24361111111111
2022-01-01,7.4,105.0,9.120277777777778
2022-01-01,7.4,105.1,52.45216666666668
2022-01-01,7.4,105.2,14.876944444444444
2022-01-01,7.4,105.3,59.334855555555556
2022-01-01,7.4,105.4,4.850872222222222
2022-01-01,7.4,105.5,3.1782666666666666
2022-01-01,7.4,105.6,4.517991666666667
2022-01-01,7.4,105.7,19.603258333333333
2022-01-01,7.4,105.9,3.630555555555556
2022-01-01,7.4,106.0,1.0252777777777777
2022-01-01,7.4,106.1,3.5958861111111116
2022-01-01,7.4,106.2,15.52403611111111
2022-01-01,7.4,106.3,1.0171694444444446
2022-01-01,7.4,106.4,44.46991944444444
2022-01-01,7.4,106.5,8.52868888888889
2022-01-01,7.4,106.6,54.46053333333334
2022-01-01,7.4,106.7,64.77178055555555
2022-01-01,7.4,106.8,78.28704166666665
2022-01-01,7.4,106.9,177.3666611111111
2022-01-01,7.4,107.0,317.32574999999997
2022-01-01,7.4,107.1,476.5389694444444
2022-01-01,7.4,107.2,615.582875
2022-01-01,7.4,107.3,684.2052361111112
2022-01-01,7.4,107.4,516.7673
2022-01-01,7.4,107.5,555.5007805555555
2022-01-01,7.4,107.6,577.3688
2022-01-01,7.4,107.7,793.6433222222221
2022-01-01,7.4,107.8,916.1038500000001
2022-01-01,7.4,107.9,644.6797472222221
2022-01-01,7.4,108.0,449.98995833333333
2022-01-01,7.4,108.1,372.5508805555556
2022-01-01,7.4,108.2,452.8829666666667
2022-01-01,7.4,108.3,311.7218805555556
2022-01-01,7.4,108.4,557.6457249999999
2022-01-01,7.4,108.5,639.2548499999999
2022-01-01,7.4,108.6,472.6171138888889
2022-01-01,7.4,108.7,639.0708333333332
2022-01-01,7.4,108.8,858.9214666666668
2022-01-01,7.4,108.9,995.1374249999999
2022-01-01,7.4,109.0,235.58035833333335
2022-01-01,7.4,109.1,18.332333333333334
2022-01-01,7.4,109.2,311.86780555555555
2022-01-01,7.4,109.3,11.502675
2022-01-01,7.4,112.0,1.2831916666666667
2022-01-01,7.4,112.1,1.2079111111111112
2022-01-01,7.4,112.2,1.9253555555555555
2022-01-01,7.4,112.3,11.801211111111112
2022-01-01,7.4,112.4,0.6500666666666667
2022-01-01,7.4,112.8,0.8505555555555555
2022-01-01,7.4,112.9,1.4502777777777778
2022-01-01,7.4,113.1,8.400305555555555
2022-01-01,7.4,113.2,1.1497222222222223
2022-01-01,7.5,99.0,42.473333333333336
2022-01-01,7.5,99.1,1.0977777777777777
2022-01-01,7.5,99.2,23.818611111111114
